signal,param,value,arch,rmse_o1_g_mean,rmse_o1_g_std,rmse_ref_g_mean,rmse_ref_g_std,rmse_ref_o1_mean,rmse_ref_o1_std,mean_amp_corr_mean,mean_amp_corr_std,mean_freq_corr_mean,mean_freq_corr_std,mean_plv_mean,mean_plv_std,mean_phase_deg_mean,mean_phase_deg_std,conv_threshold_time_s_mean,conv_threshold_time_s_std,conv_settle_time_s_mean,conv_settle_time_s_std,conv_reached_threshold_mean,conv_reached_threshold_std,steady_err_o1_g_mean,steady_err_o1_g_std,sim_time_s_mean,sim_time_s_std,sim_python_peak_mem_mb_mean,sim_python_peak_mem_mb_std,sim_rss_peak_delta_mb_mean,sim_rss_peak_delta_mb_std
oscillator,ridge_lambda_rec,1e-05,PC-EC,0.028050187374330952,0.009147309332702929,0.5929229540620502,0.5850899494597186,0.5951852438485512,0.5778865968944211,0.996811973528214,0.002590704154264252,0.9055582350673574,0.2820591377058085,0.9998949305233582,0.00014713319545213947,1.9637061765334418,0.8663933726477917,2.115375,2.911528559635201,4.9176,9.295539410563183,0.8,0.4216370213557839,0.03793494175602506,0.016405271415318657,4.609998640999402,0.34712514177287357,17.078247547149658,0.7201667761552054,1.42578125,2.819758188447982
oscillator,ridge_lambda_rec,1e-05,PC-SC,0.03476547302785865,0.018381065593952882,0.5926048895257983,0.5870517541666158,0.5951852438485512,0.5778865968944211,0.9952132223293109,0.004649378235268422,0.9016481492271551,0.28077779192384594,0.9998828580680754,0.0001119939491555128,2.5581456577607353,1.6730259225563613,1.0806,0.004037325847637292,4.9056,9.296327748094944,0.5,0.5270462766947299,0.04796928810629679,0.027847058996277537,6.526075377599772,0.48322054619745575,23.640134716033934,1.5027433015150964,1.32578125,2.2542768356280702
oscillator,ridge_lambda_rec,0.0001,PC-EC,0.027522173981488617,0.010629759829242658,0.6397440513449328,0.5602972819076193,0.6291519080606847,0.5651830497399523,0.9953567463297535,0.005296800887844147,0.9357722822842061,0.1265714619019478,0.9998622496971674,0.00028026498781297244,1.9449871362405595,0.9218782093498076,1.74075,1.8519384246166037,4.6188,9.143645502023068,0.8,0.4216370213557839,0.03820172194953587,0.016410361569491248,4.631288162699638,0.28852755174964423,17.050596141815184,0.6880336086359576,1.07421875,2.2646519701726677
oscillator,ridge_lambda_rec,0.0001,PC-SC,0.0344135731041179,0.01929935426179928,0.647492592464143,0.5549713223866676,0.6291519080606847,0.5651830497399523,0.9932409601036266,0.0073479565858899695,0.9300448787839821,0.1330314118707117,0.9998114671033467,0.0003257113064837665,2.5349588317534453,1.672264331794789,1.0806,0.004037325847637292,4.603,9.144298344991935,0.5,0.5270462766947299,0.04816917062995745,0.02803404256151369,6.378403151900784,0.3170414015556054,23.61466751098633,1.4690873669054483,1.9,2.7866300326773015
oscillator,ridge_lambda_rec,0.001,PC-EC,0.026308590091378037,0.011652433653351982,0.4966299062744409,0.43535133596285513,0.4868697001661185,0.43829000008295704,0.9937562696912794,0.005823214814634543,0.890436589937597,0.1668095512342021,0.9333915406162587,0.2103752738073989,4.176115996310459,5.973421236153303,1.5644444444444445,1.4364874791580253,1.6332999999999998,1.7185342624199005,0.9,0.31622776601683794,0.037219171832243166,0.016560266100846394,4.533434667000256,0.2780451266471309,16.787456798553468,0.6700643873746795,1.375,2.8987545218210147
oscillator,ridge_lambda_rec,0.001,PC-SC,0.03345319683924537,0.020192245479066933,0.5047816185421274,0.4301920468635901,0.4868697001661185,0.43829000008295704,0.9917761146333159,0.007291428606751428,0.7963493513491136,0.30828069222251014,0.9314450955962943,0.216352416607198,3.2977349951095762,1.7606458819182762,1.0804,0.004335896677735769,1.6239000000000001,1.70864452125069,0.5,0.5270462766947299,0.047318839073406796,0.028566783664038326,6.539206284099782,0.38747361909341343,23.301780414581298,1.3160239411491095,1.59765625,2.7069056733940284
oscillator,ridge_lambda_rec,0.01,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,ridge_lambda_rec,0.01,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,ridge_lambda_rec,0.1,PC-EC,0.02116245101826223,0.005427637547526643,0.7949935146129803,0.20540660812655867,0.7858074545978889,0.21127165322280803,0.996896613952325,0.0017944593030265019,0.9941435533652939,0.0031423745669392116,0.9999534168073565,4.45217058096498e-05,2.394490691878173,0.686331115649188,1.7780999999999998,1.6014938477697767,4.2292000000000005,2.8682994497320764,1.0,0.0,0.029644753382355803,0.00793392200542395,4.588677502600694,0.3031211666955133,16.15522985458374,0.9214062952057812,0.7375,2.33217977437418
oscillator,ridge_lambda_rec,0.1,PC-SC,0.026040081133746527,0.012662048536810725,0.7968387638646155,0.20803200891240062,0.7858074545978889,0.21127165322280803,0.9948153036938374,0.004368864992275159,0.9905347379753913,0.01085181689698936,0.9999521631266566,3.426919730819969e-05,2.8967891954529508,1.3523233590856318,2.711375,2.260517509490755,4.2299,2.867747526854095,0.8,0.4216370213557839,0.03653814484676473,0.0179185362409787,6.2495316183005345,0.4700597272042974,22.68414764404297,1.4068647162933055,0.748828125,2.0456554244844503
