signal,param,value,arch,seed,N_sens,mean_amp_corr,mean_freq_corr,mean_plv,mean_phase_deg,rmse_o1_g,rmse_ref_o1,rmse_ref_g,conv_threshold_time_s,conv_settle_time_s,conv_reached_threshold,steady_err_o1_g,sim_time_s,sim_python_peak_mem_mb,sim_rss_peak_delta_mb,train_time_s
oscillator,ridge_lambda_rec,0.0001,PC-EC,9,20,0.9961888887323886,0.6530578258860439,0.9997982391007347,2.3831788938695224,0.02976429104979316,0.014256510264381909,0.03881089510098377,1.09,1.089,True,0.04213387580304615,4.531741740996949,17.2228422164917,0.0,0.867266509001638
oscillator,ridge_lambda_rec,0.0001,PC-SC,9,20,0.996860343281545,0.655328417488034,0.9998244340767699,2.06060160935439,0.025787085224434222,0.014256510264381909,0.03501375198963383,1.081,1.09,True,0.03652942328296787,6.923833652002941,25.162901878356934,6.875,0.867266509001638
oscillator,ridge_lambda_rec,0.001,PC-EC,0,20,0.9962070923688842,0.6595498380269856,0.9997807964301566,2.376834668945717,0.029780951600883912,0.018178552300100934,0.04179831351468637,1.09,1.089,True,0.04222414783754636,4.416660343998956,17.16738796234131,6.875,0.8455509850027738
oscillator,ridge_lambda_rec,0.001,PC-SC,0,20,0.9945465965773842,0.6529883042167706,0.9997302807335329,2.9964366006631074,0.037478573497434914,0.018178552300100934,0.04901970264517355,,1.082,False,0.05312734884049585,6.473747584001103,23.968297004699707,1.25,0.8455509850027738
oscillator,ridge_lambda_rec,0.001,PC-EC,1,20,0.9970537279188824,0.9926754306228127,0.9999825785534623,2.1583582479359893,0.02260446056999291,0.746256642701337,0.7325638462280103,1.084,1.133,True,0.03176966825897011,4.815833979999297,15.683016777038574,0.0,0.8119227850002062
oscillator,ridge_lambda_rec,0.001,PC-SC,1,20,0.9978958555040311,0.9947293180585948,0.9999875087935106,1.714436368197972,0.01800946138207802,0.746256642701337,0.7354240934116346,1.075,1.157,True,0.02531401143590983,6.456659863000823,23.248629570007324,0.0,0.8119227850002062
oscillator,ridge_lambda_rec,0.001,PC-EC,2,20,0.9918382505005938,0.9873504615525903,0.9999945766818146,2.1081811571222837,0.026683282132462738,1.0871068322107997,1.096386920344074,1.086,1.093,True,0.0377191049177564,4.487982893002481,16.97314739227295,0.0,0.9034373829999822
oscillator,ridge_lambda_rec,0.001,PC-SC,2,20,0.9931981963699794,0.9885650923605782,0.9999954592483742,1.687113231126148,0.021421538528625717,1.0871068322107997,1.0946861105418269,1.077,1.092,True,0.03028654369863682,7.096846348998952,21.74902629852295,0.0,0.9034373829999822
oscillator,ridge_lambda_rec,0.001,PC-EC,3,20,0.9783130467959835,0.655658061856203,0.33465306084381347,21.109677863140895,0.0024977128487699896,1.2153361422785032,1.2153243129939082,5.3950000000000005,6.524,True,0.00348027905581026,4.5181122530011635,17.69459819793701,0.0,0.9560292379974271
oscillator,ridge_lambda_rec,0.001,PC-SC,3,20,0.9777587397204981,0.6543826034194093,0.31569547676767545,6.636995864763909,0.002483192692166422,1.2153361422785032,1.2153295303660006,1.085,6.486,True,0.0034608381569328616,6.596829695998167,24.916281700134277,6.73828125,0.9560292379974271
oscillator,ridge_lambda_rec,0.001,PC-EC,4,20,0.99446147615566,0.9960979893748727,0.9999149168795688,2.7129281312324727,0.03430213162159038,0.7394456255484457,0.7656580194578887,1.105,1.087,True,0.048495555946847756,5.2137110980002035,15.773192405700684,6.875,0.8375305970002955
oscillator,ridge_lambda_rec,0.001,PC-SC,4,20,0.9942285668629918,0.9959066023711466,0.9999100209709604,2.8485456105564118,0.035997706684670824,0.7394456255484457,0.7669687997268652,,1.085,False,0.050892445297178956,5.833438669000316,22.950987815856934,1.484375,0.8375305970002955
oscillator,ridge_lambda_rec,0.001,PC-EC,5,20,0.9918603681603373,0.986833119996031,0.9999353851662314,3.516923537246895,0.04888354839550579,0.14002078070338628,0.1205418096846624,,1.048,False,0.06940491203801719,4.363673411000491,16.288737297058105,0.0,0.8788753349981562
oscillator,ridge_lambda_rec,0.001,PC-SC,5,20,0.9932755246549592,0.9888148613274238,0.999945042652522,3.174164527110835,0.04412899288480422,0.14002078070338628,0.12194409113609819,,1.05,False,0.06266008929139526,6.330621458000678,22.93164348602295,0.0,0.8788753349981562
oscillator,ridge_lambda_rec,0.001,PC-EC,6,20,0.9977436586983002,0.9992062898487655,0.9999845951181014,1.6218619330125519,0.020633167843226136,0.4016997432658212,0.4191216025385422,1.074,1.09,True,0.029153997855938647,4.351909363998857,17.2807035446167,0.0,0.9529165439998906
oscillator,ridge_lambda_rec,0.001,PC-SC,6,20,0.9945780592420672,0.9972489603470095,0.9999279391130429,3.52932988573789,0.04445117252603778,0.4016997432658212,0.4394070139292692,,1.057,False,0.06280343230130805,6.714261598997837,23.72455883026123,0.0,0.9529165439998906
oscillator,ridge_lambda_rec,0.001,PC-EC,7,20,0.9969890969742079,0.9964874859301479,0.9999336421776167,1.8396873349796166,0.0234558613922616,0.1374251520106869,0.15898914771618583,1.077,1.09,True,0.03316435125297446,4.48082992000127,17.128336906433105,0.0,0.8527082709988463
oscillator,ridge_lambda_rec,0.001,PC-SC,7,20,0.978772702195452,0.05046743000820669,0.9995029962402113,6.196112602639024,0.07782094277284271,0.1374251520106869,0.21044763941089842,,1.05,False,0.10996459221323583,6.944273985998734,20.79724407196045,0.0,0.8527082709988463
oscillator,ridge_lambda_rec,0.001,PC-EC,8,20,0.9967794852866477,0.9987132603503628,0.9999735481994798,1.9304028923514573,0.024482479757473717,0.36932961802981856,0.3903303478078003,1.079,1.09,True,0.034677456664988206,4.335348110002087,16.683692932128906,0.0,0.9083878710007411
oscillator,ridge_lambda_rec,0.001,PC-SC,8,20,0.9965317566304828,0.9985496050237159,0.9999682518243598,2.130293131621375,0.026957156273655112,0.36932961802981856,0.3924920431843613,1.084,1.09,True,0.038180776283680384,6.098090373001469,23.608020782470703,0.0,0.9083878710007411
oscillator,ridge_lambda_rec,0.001,PC-EC,9,20,0.9963164940532969,0.6317939618171973,0.9997623061123431,2.3863041971367105,0.029762304751613206,0.013897912612285984,0.025584742458650608,1.09,1.089,True,0.042102244493582255,4.350285296997754,17.201754570007324,0.0,0.8666995839994343
oscillator,ridge_lambda_rec,0.001,PC-SC,9,20,0.9969751485753144,0.6418407363582803,0.999787979618753,2.0639221286790894,0.025783231150137986,0.013897912612285984,0.022097161069147046,1.081,1.09,True,0.03649831321529413,6.847293263999745,25.123114585876465,6.50390625,0.8666995839994343
oscillator,ridge_lambda_rec,0.01,PC-EC,0,20,0.995376357442196,0.9971729012129171,0.9999528686264382,2.3434025042472997,0.029424581783977326,0.19664340226687707,0.2221853368091712,1.09,1.09,True,0.04166103893982704,4.699026490998222,17.07648277282715,0.41796875,0.9347169290012971
oscillator,ridge_lambda_rec,0.01,PC-SC,0,20,0.9932229826347821,0.9958393324900476,0.9999267158976237,2.956852960991954,0.03705074351355097,0.19664340226687707,0.22897698466614133,,1.085,False,0.05246151209630282,7.388551264000853,23.874967575073242,4.59765625,0.9347169290012971
oscillator,ridge_lambda_rec,0.01,PC-EC,1,20,0.9975223216264687,0.9913608117698782,0.9999830964762075,2.0876258963801932,0.022018597612382736,0.8988952223651023,0.911158721458343,1.084,5.372,True,0.030899388573865653,4.8708438700014085,15.637685775756836,0.38671875,0.8988812490024429
oscillator,ridge_lambda_rec,0.01,PC-SC,1,20,0.998150948711749,0.9933251328791086,0.9999874004501782,1.6593553345259524,0.01757051148219651,0.8988952223651023,0.9087126925801441,1.075,5.355,True,0.02466109334388383,6.549744725001801,23.260014533996582,3.05078125,0.8988812490024429
oscillator,ridge_lambda_rec,0.01,PC-EC,2,20,0.9973312830039691,0.9988485922973618,0.9999694534794121,2.1377033983485747,0.02674965025888955,0.4657673143341868,0.4890618390186497,1.086,1.092,True,0.037846393789281764,4.501665398001933,16.953458786010742,0.9375,0.9349177250005596
oscillator,ridge_lambda_rec,0.01,PC-SC,2,20,0.9978951840464823,0.9991458511139039,0.9999793977419451,1.7107109029537022,0.021476376360095594,0.4657673143341868,0.4844587326689783,1.076,1.091,True,0.030386279961189217,6.34895257700191,21.733884811401367,1.23046875,0.9349177250005596
oscillator,ridge_lambda_rec,0.01,PC-EC,3,20,0.9964453135765403,0.9978185331705178,0.9999532936222877,2.8557139103659894,0.03476393717598729,0.4629445343351785,0.4912974795432365,5.8100000000000005,1.089,True,0.04928113147637194,5.350440024998534,16.279695510864258,0.0,0.9194178949983325
oscillator,ridge_lambda_rec,0.01,PC-SC,3,20,0.9953543283863384,0.9980491611110519,0.9999535071757195,2.1817907540411405,0.026926452627180512,0.4629445343351785,0.48454584160561676,1.085,1.091,True,0.038517806527311856,6.955479624000873,23.568540573120117,2.3984375,0.9194178949983325
oscillator,ridge_lambda_rec,0.01,PC-EC,4,20,0.9872747133684576,0.9767290995286029,0.9999866462159593,2.79211092625074,0.033591908573662614,0.8587204431591191,0.8429112946069924,1.105,1.089,True,0.04742146636935422,4.803578613002173,15.637460708618164,0.0,0.9538458479983092
oscillator,ridge_lambda_rec,0.01,PC-SC,4,20,0.9871148315134468,0.9762426114694511,0.9999863463974613,2.9322083442311664,0.03525161033168852,0.8587204431591191,0.8421177291858637,29.286,1.088,True,0.04975673892775525,6.796643358000438,22.878411293029785,2.078125,0.9538458479983092
oscillator,ridge_lambda_rec,0.01,PC-EC,5,20,0.992346923116704,0.09175448585382079,0.9998169319918797,3.4605468619368276,0.04916165672992371,0.5985566610655327,0.6348453660019565,,1.048,False,0.0698325629927455,4.59408505799729,16.341035842895508,0.00390625,0.9423834869994607
oscillator,ridge_lambda_rec,0.01,PC-SC,5,20,0.9934283869716785,0.09143201757379371,0.9998429200897477,3.123056696447196,0.04438088122286179,0.5985566610655327,0.6313714984890161,,1.049,False,0.06305153219727114,6.318729787999473,23.029290199279785,2.23828125,0.9423834869994607
oscillator,ridge_lambda_rec,0.01,PC-EC,6,20,0.9978264630268239,0.07421207774656863,0.9999162871668841,1.6236442159662423,0.020498761212284156,0.5577409504877844,0.57413733661241,1.074,1.09,True,0.029009128066334728,4.925248006002221,17.259034156799316,0.75390625,0.9221352960012155
oscillator,ridge_lambda_rec,0.01,PC-SC,6,20,0.9947097128049807,0.0749396601845822,0.9997430519655418,3.5309677423359656,0.04420957476760106,0.5577409504877844,0.5929815135648674,,1.058,False,0.06256194011328244,6.524160693999875,23.664579391479492,1.796875,0.9221352960012155
oscillator,ridge_lambda_rec,0.01,PC-EC,7,20,0.9989680599896467,0.9904722291105206,0.9999917818252684,1.8139230961668675,0.019412022693077995,0.8211657585866632,0.829819961669515,1.077,10.06,True,0.025861910083821105,4.469791130999511,16.818418502807617,0.00390625,0.9935889369990036
oscillator,ridge_lambda_rec,0.01,PC-SC,7,20,0.9941766391107283,0.9393908339559827,0.9999530992968009,6.102950271338843,0.06449048239839207,0.8211657585866632,0.8481682656948345,,9.946,False,0.08584002038177867,7.764868343001581,20.398252487182617,0.0234375,0.9935889369990036
oscillator,ridge_lambda_rec,0.01,PC-EC,8,20,0.9952180660648149,0.9967759095404101,0.9999349665078017,1.9289574032896635,0.02399814881633633,0.6981160842875862,0.7163929788496235,1.079,1.091,True,0.03394528190921653,4.3114443400008895,16.643556594848633,0.0,0.962633671999356
oscillator,ridge_lambda_rec,0.01,PC-SC,8,20,0.9949401413210618,0.9965605571835223,0.9999308306771328,2.1284502506968517,0.026421957699218127,0.6981160842875862,0.7182359167174195,1.084,1.092,True,0.03736004537478398,6.447172968000814,23.693212509155273,2.6171875,0.962633671999356
oscillator,ridge_lambda_rec,0.01,PC-EC,9,20,0.9953586228277681,0.9948741435400292,0.9999036861202562,2.3543928625485653,0.029476681004635328,0.1519522871775245,0.17844013609812145,1.09,1.09,True,0.041686801669510776,4.49874043300224,17.166139602661133,0.0,0.9385116140001628
oscillator,ridge_lambda_rec,0.01,PC-SC,9,20,0.9962576057113806,0.995786929450893,0.999921022919968,2.0350564194087957,0.02553472884107181,0.1519522871775245,0.1747980942358366,1.081,1.09,True,0.03612095141276291,6.671723202998692,25.037992477416992,2.3671875,0.9385116140001628
oscillator,ridge_lambda_rec,0.1,PC-EC,0,20,0.9933619971739955,0.996732200375807,0.9999576614678447,2.340353199650985,0.024697017931989813,0.683594965517293,0.7020835651545279,1.089,1.107,True,0.03475974637732583,4.246588878999319,16.87850856781006,7.375,0.8611765180030488
oscillator,ridge_lambda_rec,0.1,PC-SC,0,20,0.9906950589081722,0.9952550451631297,0.9999434156480019,2.951079393816208,0.031058990880480083,0.683594965517293,0.7068114180994116,5.658,1.11,True,0.043698288939320935,6.129380485002912,23.64749050140381,0.984375,0.8611765180030488
oscillator,ridge_lambda_rec,0.1,PC-EC,1,20,0.99720190751035,0.9934167101162104,0.9999806912789826,2.0119566631980232,0.017871295022450086,0.850825737049041,0.8549355719089439,1.083,5.607,True,0.025153048539287435,5.233387846001278,15.480692863464355,0.0,0.8464748480000708
oscillator,ridge_lambda_rec,0.1,PC-SC,1,20,0.9978354272243575,0.9952630508773079,0.9999852661074125,1.602037468031806,0.014309158556520294,0.850825737049041,0.8541583516175507,1.074,5.598,True,0.020147137840013665,5.963024725999276,23.088534355163574,0.0,0.8464748480000708
oscillator,ridge_lambda_rec,0.1,PC-EC,2,20,0.9977117396384145,0.9962357320064371,0.9999075825095507,2.1369763092309983,0.022114145051270656,0.34624632958953483,0.3662294732142601,1.085,5.28,True,0.031167259701093283,4.78623292300108,16.4473295211792,0.0,0.8612604860027204
oscillator,ridge_lambda_rec,0.1,PC-SC,2,20,0.9982655958720937,0.9976381683378777,0.999943482091384,1.7095672822000139,0.01775795498394975,0.34624632958953483,0.3621888022761232,1.076,5.274,True,0.025028412581052907,5.868799067000509,21.236831665039062,0.0,0.8612604860027204
oscillator,ridge_lambda_rec,0.1,PC-EC,3,20,0.9968542967826346,0.9969220331923907,0.9999614408354549,2.7223268164823766,0.03124740592885954,0.9030706606242314,0.9096560555362362,3.1670000000000003,1.1,True,0.044338612556914424,4.911433025998122,16.175936698913574,0.0,0.8288019409992557
oscillator,ridge_lambda_rec,0.1,PC-SC,3,20,0.9960247071849752,0.9973834825114298,0.9999644046367002,2.0768350089691547,0.024237420079983977,0.9030706606242314,0.9081377520618434,1.084,1.097,True,0.03473307378964443,6.352507725001487,23.4876070022583,0.0,0.8288019409992557
oscillator,ridge_lambda_rec,0.1,PC-EC,4,20,0.9987774736825061,0.9875676936079972,0.9999711177007213,3.3517578556121297,0.020720500102158847,0.804118070529333,0.8034316845048193,1.102,8.379,True,0.02804370471194615,4.592669683002896,14.3768949508667,0.0,0.79637697599901
oscillator,ridge_lambda_rec,0.1,PC-SC,4,20,0.9986900218202113,0.9869858780351226,0.9999693369794154,3.534144146275583,0.021838240047489948,0.804118070529333,0.8033913515914818,5.017,8.377,True,0.02957727446802774,6.608303279997926,21.579928398132324,0.0,0.79637697599901
oscillator,ridge_lambda_rec,0.1,PC-EC,5,20,0.9991270082013419,0.991517485278931,0.9998566939657654,3.7229546227148838,0.013109797875007467,0.7412741369337341,0.743131638217375,5.938,7.517,True,0.01736488387979787,4.405474264000077,14.95862102508545,0.0,0.8664983490016311
oscillator,ridge_lambda_rec,0.1,PC-SC,5,20,0.9992458036864842,0.9924268212511882,0.9998764040188821,3.3969086080416213,0.01197266308385149,0.7412741369337341,0.7429735272513531,5.619,7.5040000000000004,True,0.015898031191588776,6.161271339999075,21.701029777526855,0.0,0.8664983490016311
oscillator,ridge_lambda_rec,0.1,PC-EC,6,20,0.9968802612467915,0.9962003854297115,0.9999941456540206,1.5875641033848806,0.018323649022215838,1.0564845249334478,1.0601221826045395,1.073,1.101,True,0.025959219965772416,4.444525423001323,17.04700469970703,0.0,0.8433042180004122
oscillator,ridge_lambda_rec,0.1,PC-SC,6,20,0.9899773925353368,0.9899026816713197,0.9999826389441712,3.4526255827288974,0.039540768359580016,1.0564845249334478,1.0633802001888477,,1.098,False,0.05604440922598269,6.460115055000642,23.451571464538574,0.0,0.8433042180004122
oscillator,ridge_lambda_rec,0.1,PC-EC,7,20,0.9980826750766257,0.9939021055532982,0.9999895923720163,1.8163010225415603,0.016272272791959183,0.8889341739305432,0.8982772798941882,1.076,5.971,True,0.02280527173008523,4.51585082100064,16.601908683776855,0.0,0.8362388210007339
oscillator,ridge_lambda_rec,0.1,PC-SC,7,20,0.9864904466515705,0.9613830341924284,0.9999307602372086,6.113780413613473,0.05409760372485256,0.8889341739305432,0.9178011454240593,,5.982,False,0.07575406787205018,5.918311835001077,20.2913875579834,0.0,0.8362388210007339
oscillator,ridge_lambda_rec,0.1,PC-EC,8,20,0.9945305126136036,0.9917408345641874,0.9999910955058571,1.8959818001933808,0.01976355850168542,1.0083170809048412,1.014060384233388,1.079,5.136,True,0.027968338909637565,4.362096033000853,16.4967679977417,0.0,0.8518419900028675
oscillator,ridge_lambda_rec,0.1,PC-SC,8,20,0.9940282682998316,0.9914610135552582,0.9999905059597114,2.0909747256455518,0.021748730796927507,1.0083170809048412,1.0145948671176936,1.083,5.165,True,0.030770582163818595,5.709615990002931,23.46613597869873,0.0,0.8518419900028675
oscillator,ridge_lambda_rec,0.1,PC-EC,9,20,0.9964382675969864,0.9972003535279687,0.9999241467833511,2.3587345257725136,0.027504867955025474,0.5752088659668892,0.5980073108615247,1.089,1.094,True,0.03888744745169785,4.388516128001356,17.08863353729248,0.0,0.9009401060029631
oscillator,ridge_lambda_rec,0.1,PC-SC,9,20,0.9969003147553415,0.9976482041588502,0.9999354166436794,2.0399393252072,0.023839280823829658,0.5752088659668892,0.5949502230177905,1.08,1.094,True,0.033730170396147376,7.323986679999507,24.89095973968506,6.50390625,0.9009401060029631
oscillator,ridge_lambda_e,1e-05,PC-EC,0,20,0.995376357442196,0.9971729012129171,0.9999528686264382,2.3434025042472997,0.029424581783977326,0.19664340226687707,0.2221853368091712,1.09,1.09,True,0.04166103893982704,4.925877482000942,17.07632350921631,7.375,0.9347169290012971
oscillator,ridge_lambda_e,1e-05,PC-SC,0,20,0.9932551844270281,0.995829464293768,0.999926514977886,2.9566094377291816,0.03704516759132941,0.19664340226687707,0.22897441183698047,,1.085,False,0.05244697095104216,7.117400828999962,24.029964447021484,0.984375,0.9347169290012971
oscillator,ridge_lambda_e,1e-05,PC-EC,1,20,0.9975223216264687,0.9913608117698782,0.9999830964762075,2.0876258963801932,0.022018597612382736,0.8988952223651023,0.911158721458343,1.084,5.372,True,0.030899388573865653,4.424984396999207,15.668920516967773,0.0,0.8988812490024429
oscillator,ridge_lambda_e,1e-05,PC-SC,1,20,0.9980876333406304,0.9929050225710037,0.9999870429296001,1.6465443052793756,0.01742399105484742,0.8988952223651023,0.9085012842537018,1.075,5.367,True,0.024466368485725337,6.7790214059969,23.42312526702881,0.75,0.8988812490024429
oscillator,ridge_lambda_e,1e-05,PC-EC,2,20,0.9973312830039691,0.9988485922973618,0.9999694534794121,2.1377033983485747,0.02674965025888955,0.4657673143341868,0.4890618390186497,1.086,1.092,True,0.037846393789281764,4.4543998070003,16.98480796813965,0.0,0.9349177250005596
oscillator,ridge_lambda_e,1e-05,PC-SC,2,20,0.9979289602901081,0.9991510831866807,0.99997948138087,1.7101175157085193,0.02146383356088797,0.4657673143341868,0.4844508966305027,1.076,1.091,True,0.03036968258747855,7.175030588001391,21.902631759643555,0.0,0.9349177250005596
oscillator,ridge_lambda_e,1e-05,PC-EC,3,20,0.9964453135765403,0.9978185331705178,0.9999532936222877,2.8557139103659894,0.03476393717598729,0.4629445343351785,0.4912974795432365,5.8100000000000005,1.089,True,0.04928113147637194,4.586561078001978,16.279696464538574,0.0,0.9194178949983325
oscillator,ridge_lambda_e,1e-05,PC-SC,3,20,0.9956469694355412,0.9980404148955069,0.9999568936206231,2.1768365281933626,0.026831230640235154,0.4629445343351785,0.48452055548657,1.085,1.091,True,0.03833222491441379,6.076872055000422,23.582430839538574,0.0,0.9194178949983325
oscillator,ridge_lambda_e,1e-05,PC-EC,4,20,0.9872747133684576,0.9767290995286029,0.9999866462159593,2.79211092625074,0.033591908573662614,0.8587204431591191,0.8429112946069924,1.105,1.089,True,0.04742146636935422,4.465772103001655,15.637179374694824,0.0,0.9538458479983092
oscillator,ridge_lambda_e,1e-05,PC-SC,4,20,0.987130884836382,0.9761801858737618,0.9999863185489737,2.9329916173025383,0.0352631954301561,0.8587204431591191,0.8421258860864369,29.286,1.088,True,0.04977386843591223,6.59498034599892,22.893527030944824,0.0,0.9538458479983092
oscillator,ridge_lambda_e,1e-05,PC-EC,5,20,0.992346923116704,0.09175448585382079,0.9998169319918797,3.4605468619368276,0.04916165672992371,0.5985566610655327,0.6348453660019565,,1.048,False,0.0698325629927455,4.348617961997661,16.341036796569824,0.0,0.9423834869994607
oscillator,ridge_lambda_e,1e-05,PC-SC,5,20,0.9934528625568428,0.0913541982342847,0.9998414802065227,3.123074689389944,0.044383842253921425,0.5985566610655327,0.6313610021936614,,1.049,False,0.06306417141316058,6.174882325998624,23.044528007507324,0.0,0.9423834869994607
oscillator,ridge_lambda_e,1e-05,PC-EC,6,20,0.9978264630268239,0.07421207774656863,0.9999162871668841,1.6236442159662423,0.020498761212284156,0.5577409504877844,0.57413733661241,1.074,1.09,True,0.029009128066334728,4.081676313999196,17.258764266967773,0.0,0.9221352960012155
oscillator,ridge_lambda_e,1e-05,PC-SC,6,20,0.9946849366858553,0.07495098770128084,0.9997451913825649,3.5307369469951917,0.04420783115703072,0.5577409504877844,0.5929804140820788,,1.058,False,0.06256013016585835,6.676980606000143,23.6648588180542,0.0,0.9221352960012155
oscillator,ridge_lambda_e,1e-05,PC-EC,7,20,0.9989680599896467,0.9904722291105206,0.9999917818252684,1.8139230961668675,0.019412022693077995,0.8211657585866632,0.829819961669515,1.077,10.06,True,0.025861910083821105,4.314660153002478,16.85004997253418,0.0,0.9935889369990036
oscillator,ridge_lambda_e,1e-05,PC-SC,7,20,0.9939193741888925,0.9364075735879382,0.9999512324940873,6.106645976064186,0.06456386004315758,0.8211657585866632,0.8482193452546326,,9.92,False,0.08596267125536255,6.330882616999588,20.4620418548584,0.0,0.9935889369990036
oscillator,ridge_lambda_e,1e-05,PC-EC,8,20,0.9952180660648149,0.9967759095404101,0.9999349665078017,1.9289574032896635,0.02399814881633633,0.6981160842875862,0.7163929788496235,1.079,1.091,True,0.03394528190921653,4.460179894002067,16.675092697143555,0.0,0.962633671999356
oscillator,ridge_lambda_e,1e-05,PC-SC,8,20,0.9950605921727405,0.9966288406675832,0.9999313592704673,2.125854852460339,0.02638982477605571,0.6981160842875862,0.7182320475834613,1.084,1.092,True,0.03731282078791663,6.719447384999512,23.61841106414795,0.0,0.962633671999356
oscillator,ridge_lambda_e,1e-05,PC-EC,9,20,0.9953586228277681,0.9948741435400292,0.9999036861202562,2.3543928625485653,0.029476681004635328,0.1519522871775245,0.17844013609812145,1.09,1.09,True,0.041686801669510776,4.231865687001118,17.16614055633545,0.0,0.9385116140001628
oscillator,ridge_lambda_e,1e-05,PC-SC,9,20,0.9961983429588195,0.9958173007620122,0.9999223243461353,2.041276587887129,0.02563601885183962,0.1519522871775245,0.17488854169869145,1.081,1.09,True,0.03628471554817114,6.584204041999328,25.089232444763184,5.75390625,0.9385116140001628
oscillator,ridge_lambda_e,0.0001,PC-EC,0,20,0.995376357442196,0.9971729012129171,0.9999528686264382,2.3434025042472997,0.029424581783977326,0.19664340226687707,0.2221853368091712,1.09,1.09,True,0.04166103893982704,4.996358380998572,17.07632350921631,8.359375,0.9347169290012971
oscillator,ridge_lambda_e,0.0001,PC-SC,0,20,0.9932812434038244,0.9958489215641688,0.9999267603965623,2.9566888676699286,0.037044674202626034,0.19664340226687707,0.2289741968238807,,1.085,False,0.05242674512409943,6.407741267001256,23.84213161468506,0.75,0.9347169290012971
oscillator,ridge_lambda_e,0.0001,PC-EC,1,20,0.9975223216264687,0.9913608117698782,0.9999830964762075,2.0876258963801932,0.022018597612382736,0.8988952223651023,0.911158721458343,1.084,5.372,True,0.030899388573865653,4.562612359000923,15.637728691101074,0.0,0.8988812490024429
oscillator,ridge_lambda_e,0.0001,PC-SC,1,20,0.9980792907005475,0.9928731849628971,0.999986997455341,1.646727650210055,0.017428502466178598,0.8988952223651023,0.9085067689954924,1.075,5.367,True,0.024476584145016383,6.072430410997185,23.461615562438965,0.37109375,0.8988812490024429
oscillator,ridge_lambda_e,0.0001,PC-EC,2,20,0.9973312830039691,0.9988485922973618,0.9999694534794121,2.1377033983485747,0.02674965025888955,0.4657673143341868,0.4890618390186497,1.086,1.092,True,0.037846393789281764,4.75566072500078,16.984699249267578,0.0,0.9349177250005596
oscillator,ridge_lambda_e,0.0001,PC-SC,2,20,0.9979243271556935,0.9991502352387497,0.9999794855380988,1.710023428448147,0.021463080748742442,0.4657673143341868,0.4844495896191059,1.076,1.091,True,0.03036817004444851,6.72772187100054,21.879061698913574,0.0,0.9349177250005596
oscillator,ridge_lambda_e,0.0001,PC-EC,3,20,0.9964453135765403,0.9978185331705178,0.9999532936222877,2.8557139103659894,0.03476393717598729,0.4629445343351785,0.4912974795432365,5.8100000000000005,1.089,True,0.04928113147637194,4.972330756998417,16.279696464538574,0.0,0.9194178949983325
oscillator,ridge_lambda_e,0.0001,PC-SC,3,20,0.995622506938221,0.9980741643929374,0.9999579283678444,2.177207004278548,0.02683478706722067,0.4629445343351785,0.4845204734751737,1.085,1.091,True,0.03833725871538906,5.722049251002318,23.6880521774292,0.0,0.9194178949983325
oscillator,ridge_lambda_e,0.0001,PC-EC,4,20,0.9872747133684576,0.9767290995286029,0.9999866462159593,2.79211092625074,0.033591908573662614,0.8587204431591191,0.8429112946069924,1.105,1.089,True,0.04742146636935422,4.700641107003321,15.637179374694824,0.0,0.9538458479983092
oscillator,ridge_lambda_e,0.0001,PC-SC,4,20,0.9870890203231861,0.9760834847691281,0.9999862781572717,2.9330212315621496,0.03526461203512377,0.8587204431591191,0.8421256258235428,29.291,1.088,True,0.04977749927939337,6.800602774997969,22.8871488571167,0.0,0.9538458479983092
oscillator,ridge_lambda_e,0.0001,PC-EC,5,20,0.992346923116704,0.09175448585382079,0.9998169319918797,3.4605468619368276,0.04916165672992371,0.5985566610655327,0.6348453660019565,,1.048,False,0.0698325629927455,4.771665515996574,16.341036796569824,0.0,0.9423834869994607
oscillator,ridge_lambda_e,0.0001,PC-SC,5,20,0.9934675989300665,0.09131603802755522,0.9998408787965939,3.1230344509724253,0.04438381163031002,0.5985566610655327,0.6313633871617154,,1.049,False,0.06306622078154026,6.815280124999845,23.045016288757324,0.0,0.9423834869994607
oscillator,ridge_lambda_e,0.0001,PC-EC,6,20,0.9978264630268239,0.07421207774656863,0.9999162871668841,1.6236442159662423,0.020498761212284156,0.5577409504877844,0.57413733661241,1.074,1.09,True,0.029009128066334728,4.626355583997793,17.22767162322998,0.0,0.9221352960012155
oscillator,ridge_lambda_e,0.0001,PC-SC,6,20,0.9946951367599524,0.07492828967718784,0.9997441360801566,3.5305881724760293,0.04420663373289107,0.5577409504877844,0.5929786755068803,,1.058,False,0.06255712321000333,7.120254169003601,23.700472831726074,0.0,0.9221352960012155
oscillator,ridge_lambda_e,0.0001,PC-EC,7,20,0.9989680599896467,0.9904722291105206,0.9999917818252684,1.8139230961668675,0.019412022693077995,0.8211657585866632,0.829819961669515,1.077,10.06,True,0.025861910083821105,4.469836710999516,16.81855297088623,0.0,0.9935889369990036
oscillator,ridge_lambda_e,0.0001,PC-SC,7,20,0.9938861510641015,0.936120441730117,0.9999509809771386,6.106575750071296,0.0645651370029769,0.8211657585866632,0.8482153820078318,,9.921,False,0.08596192604903646,6.891994330999296,20.4598445892334,0.0,0.9935889369990036
